,Origin Country,Destination Country,From,To,Distance,Duration,est_tt
0,AT,AT,Hub Graz-AT,Hub Wien I-AT,198.409,1.8833333333333333,4.036666666666666
1,AT,BE,Hub Graz-AT,Brüssel-BE,1122.724,9.45,22.629999999999995
2,AT,BG,Hub Graz-AT,Sofia-BG,951.814,9.333333333333334,22.466666666666665
3,AT,CZ,Hub Graz-AT,Brno-CZ,341.843,3.45,6.23
4,AT,CZ,Hub Graz-AT,Ostrava-CZ,496.848,4.85,8.19
5,AT,CZ,Hub Graz-AT,Krupka 1-CZ,579.525,6.25,10.15
6,AT,CZ,Hub Graz-AT,Plzen 1-CZ,492.741,5.183333333333334,8.656666666666666
7,AT,CZ,Hub Graz-AT,Hradec Kralove - Brezhrad-CZ,484.068,5.566666666666666,9.193333333333332
8,AT,DE,Hub Graz-AT,PZ 67 (Speyer)-DE,735.792,6.45,10.43
9,AT,DE,Hub Graz-AT,PZ 50 (Köln)-DE,915.749,7.7,12.18
10,AT,DE,Hub Graz-AT,PZ 04 (Radefeld/Leipzig)-DE,749.381,6.416666666666667,10.383333333333333
11,AT,DE,Hub Graz-AT,PZ 90 (Feucht/Nürnberg)-DE,504.502,4.433333333333334,7.606666666666667
12,AT,DE,Hub Graz-AT,PZ 77 (Lahr)-DE,785.385,7.0,11.2
13,AT,DE,Hub Graz-AT,PZ 93 (Regensburg)-DE,407.359,3.65,6.51
14,AT,DE,Hub Graz-AT,PZ 21 (Hamburg)-DE,1111.942,9.266666666666667,22.373333333333335
15,AT,DE,Hub Graz-AT,PZ 46 (Dorsten)-DE,993.646,8.316666666666666,13.043333333333333
16,AT,DE,Hub Graz-AT,PZ 58 (Hagen)-DE,928.801,7.8,12.32
17,AT,DE,Hub Graz-AT,PZ 08 (Neumark)-DE,641.489,5.666666666666667,9.333333333333334
18,AT,DE,Hub Graz-AT,PZ 47 (Krefeld)-DE,978.892,8.166666666666666,12.833333333333332
19,AT,DE,Hub Graz-AT,PZ 15 (Rüdersdorf)-DE,942.471,7.966666666666667,12.553333333333333
20,AT,DK,Hub Graz-AT,Kolding-DK,1304.816,12.766666666666667,27.273333333333333
21,AT,ES,Hub Graz-AT,Barcelona-ES,1622.161,14.6,29.839999999999996
22,AT,ES,Hub Graz-AT,Madrid-ES,2235.059,20.0,45.4
23,AT,ES,Hub Graz-AT,Araba (Vitoria)-ES,1981.805,17.783333333333335,42.29666666666667
24,AT,FL,Hub Graz-AT,Lieto (Turku)-FL,2142.775,1.9833333333333334,4.176666666666666
25,AT,FL,Hub Graz-AT,Vantaa (Helsinki)-FL,1996.494,0.8,2.5199999999999996
26,AT,FR,Hub Graz-AT,Combs la ville-FR,1256.149,10.816666666666666,24.54333333333333
27,AT,GB,Hub Graz-AT,Slough-GB,1529.653,14.116666666666667,29.16333333333333
28,AT,GB,Hub Graz-AT,Ryton Gateway-GB,1930.063,17.733333333333334,42.22666666666667
29,AT,GR,Hub Graz-AT,Spata-GR,1662.757,15.416666666666666,30.98333333333333
30,AT,HR,Hub Graz-AT,Zagreb-HR,166.909,1.7666666666666666,3.873333333333333
31,AT,HU,Hub Graz-AT,Budapest OLK-HU,342.722,3.4333333333333336,6.206666666666667
32,AT,HU,Hub Graz-AT,Budapest NPKK (OE)-HU,406.962,3.7333333333333334,6.626666666666667
33,AT,IE,Hub Graz-AT,Portlaoise-IE,2111.942,22.866666666666667,49.413333333333334
34,AT,LT,Hub Graz-AT,Kaunas-LT,1329.919,13.383333333333333,28.136666666666663
35,AT,LU,Hub Graz-AT,Bettembourg-LU,942.478,8.033333333333333,12.646666666666667
36,AT,NL,Hub Graz-AT,Eindhoven-Noord-NL,1077.588,9.033333333333333,22.046666666666667
37,AT,NL,Hub Graz-AT,Utrecht-West + Centrum-NL,1126.142,9.45,22.629999999999995
38,AT,NL,Hub Graz-AT,Zaltbommel-NL,1116.725,9.416666666666666,22.58333333333333
39,AT,NO,Hub Graz-AT,Oslo-NO,1909.441,18.4,43.16
40,AT,PL,Hub Graz-AT,Suwałki (Ełk)-PL,1123.094,11.333333333333334,25.266666666666666
41,AT,PL,Hub Graz-AT,Poznań-PL,917.082,9.133333333333333,22.186666666666664
42,AT,PL,Hub Graz-AT,Zabrze-PL,571.47,5.433333333333334,9.006666666666666
43,AT,PL,Hub Graz-AT,Koninko-PL,897.517,8.9,21.86
44,AT,PL,Hub Graz-AT,Wrocław-PL,760.382,7.033333333333333,11.246666666666666
45,AT,PL,Hub Graz-AT,Bydgoszcz (Solec Kujawski)-PL,963.212,9.05,22.07
46,AT,PT,Hub Graz-AT,Lisboa-PT,2807.802,1.05,2.87
47,AT,RO,Hub Graz-AT,Oradea-RO,633.542,6.8,10.92
48,AT,SE,Hub Graz-AT,Stockholm - Västberga-SE,1942.967,18.483333333333334,43.276666666666664
49,AT,SE,Hub Graz-AT,Helsingborg-SE,1398.676,13.633333333333333,28.486666666666665
50,AT,SE,Hub Graz-AT,Arlöv-SE,1348.082,13.166666666666666,27.83333333333333
51,AT,SE,Hub Graz-AT,Malmö-SE,1346.695,13.116666666666667,27.763333333333332
52,AT,SI,Hub Graz-AT,Ljubljana-SI,180.494,1.8166666666666667,3.943333333333333
53,AT,SK,Hub Graz-AT,Bratislava - Raca-SK,289.215,2.8166666666666664,5.343333333333333
54,AT,SK,Hub Graz-AT,Bratislava - Petrzalka-SK,273.114,2.5833333333333335,5.016666666666667
55,AT,SK,Hub Graz-AT,Zilina- Strecno-SK,481.991,4.566666666666666,7.793333333333333
56,AT,AT,Hub Wien I-AT,Hub Graz-AT,198.743,1.9,4.06
57,AT,AT,Hub Wien I-AT,Hub Wien I-AT,0.0,0.0,1.4
58,AT,BE,Hub Wien I-AT,Brüssel-BE,1110.563,9.233333333333333,22.32666666666666
59,AT,BG,Hub Wien I-AT,Sofia-BG,1013.239,9.783333333333333,23.096666666666664
60,AT,CZ,Hub Wien I-AT,Brno-CZ,150.975,1.8166666666666667,3.943333333333333
61,AT,CZ,Hub Wien I-AT,Ostrava-CZ,305.98,3.2,5.879999999999999
62,AT,CZ,Hub Wien I-AT,Krupka 1-CZ,439.767,4.516666666666667,7.723333333333333
63,AT,CZ,Hub Wien I-AT,Plzen 1-CZ,431.305,4.266666666666667,7.373333333333333
64,AT,CZ,Hub Wien I-AT,Hradec Kralove - Brezhrad-CZ,293.2,3.9333333333333336,6.906666666666666
65,AT,DE,Hub Wien I-AT,PZ 67 (Speyer)-DE,723.631,6.233333333333333,10.126666666666667
66,AT,DE,Hub Wien I-AT,PZ 50 (Köln)-DE,903.588,7.483333333333333,11.876666666666667
67,AT,DE,Hub Wien I-AT,PZ 04 (Radefeld/Leipzig)-DE,600.911,5.733333333333333,9.426666666666666
68,AT,DE,Hub Wien I-AT,PZ 90 (Feucht/Nürnberg)-DE,492.341,4.216666666666667,7.303333333333333
69,AT,DE,Hub Wien I-AT,PZ 77 (Lahr)-DE,822.35,6.85,10.989999999999998
70,AT,DE,Hub Wien I-AT,PZ 93 (Regensburg)-DE,395.198,3.4333333333333336,6.206666666666667
71,AT,DE,Hub Wien I-AT,PZ 21 (Hamburg)-DE,978.075,8.733333333333333,21.626666666666665
72,AT,DE,Hub Wien I-AT,PZ 46 (Dorsten)-DE,981.485,8.1,12.739999999999998
73,AT,DE,Hub Wien I-AT,PZ 58 (Hagen)-DE,916.64,7.583333333333333,12.016666666666666
74,AT,DE,Hub Wien I-AT,PZ 08 (Neumark)-DE,629.328,5.45,9.03
75,AT,DE,Hub Wien I-AT,PZ 47 (Krefeld)-DE,966.731,7.933333333333334,12.506666666666666
76,AT,DE,Hub Wien I-AT,PZ 15 (Rüdersdorf)-DE,697.736,6.566666666666666,10.593333333333332
77,AT,DK,Hub Wien I-AT,Kolding-DK,1120.741,12.0,26.199999999999996
78,AT,ES,Hub Wien I-AT,Barcelona-ES,1789.945,15.9,31.659999999999997
79,AT,ES,Hub Wien I-AT,Madrid-ES,2402.843,21.3,47.22
80,AT,ES,Hub Wien I-AT,Araba (Vitoria)-ES,2065.062,18.45,43.23
81,AT,FL,Hub Wien I-AT,Lieto (Turku)-FL,1951.907,0.3333333333333333,1.8666666666666665
82,AT,FL,Hub Wien I-AT,Vantaa (Helsinki)-FL,1805.626,23.15,49.809999999999995
83,AT,FR,Hub Wien I-AT,Combs la ville-FR,1243.988,10.6,24.239999999999995
84,AT,GB,Hub Wien I-AT,Slough-GB,1517.492,13.9,28.86
85,AT,GB,Hub Wien I-AT,Ryton Gateway-GB,1917.902,17.516666666666666,41.923333333333325
86,AT,GR,Hub Wien I-AT,Spata-GR,1724.182,15.866666666666667,31.61333333333333
87,AT,HR,Hub Wien I-AT,Zagreb-HR,360.186,3.4833333333333334,6.2766666666666655
88,AT,HU,Hub Wien I-AT,Budapest OLK-HU,239.671,2.3,4.619999999999999
89,AT,HU,Hub Wien I-AT,Budapest NPKK (OE)-HU,283.564,2.6666666666666665,5.133333333333333
90,AT,IE,Hub Wien I-AT,Portlaoise-IE,2099.781,22.633333333333333,49.086666666666666
91,AT,LT,Hub Wien I-AT,Kaunas-LT,1139.051,11.733333333333333,25.826666666666664
92,AT,LU,Hub Wien I-AT,Bettembourg-LU,930.317,7.816666666666666,12.343333333333332
93,AT,NL,Hub Wien I-AT,Eindhoven-Noord-NL,1065.427,8.816666666666666,21.743333333333332
94,AT,NL,Hub Wien I-AT,Utrecht-West + Centrum-NL,1113.981,9.233333333333333,22.32666666666666
95,AT,NL,Hub Wien I-AT,Zaltbommel-NL,1104.564,9.2,22.279999999999998
96,AT,NO,Hub Wien I-AT,Oslo-NO,1725.366,17.633333333333333,42.086666666666666
97,AT,PL,Hub Wien I-AT,Suwałki (Ełk)-PL,932.226,9.7,22.979999999999997
98,AT,PL,Hub Wien I-AT,Poznań-PL,726.214,7.5,11.9
99,AT,PL,Hub Wien I-AT,Zabrze-PL,380.602,3.8,6.719999999999999
100,AT,PL,Hub Wien I-AT,Koninko-PL,706.649,7.266666666666667,11.573333333333332
101,AT,PL,Hub Wien I-AT,Wrocław-PL,569.514,5.383333333333334,8.936666666666667
102,AT,PL,Hub Wien I-AT,Bydgoszcz (Solec Kujawski)-PL,772.344,7.4,11.76
103,AT,PT,Hub Wien I-AT,Lisboa-PT,2891.059,1.7,3.78
104,AT,RO,Hub Wien I-AT,Oradea-RO,510.144,5.733333333333333,9.426666666666666
105,AT,SE,Hub Wien I-AT,Stockholm - Västberga-SE,1758.892,17.716666666666665,42.203333333333326
106,AT,SE,Hub Wien I-AT,Helsingborg-SE,1214.601,12.866666666666667,27.41333333333333
107,AT,SE,Hub Wien I-AT,Arlöv-SE,1164.007,12.4,26.759999999999998
108,AT,SE,Hub Wien I-AT,Malmö-SE,1162.62,12.35,26.689999999999998
109,AT,SI,Hub Wien I-AT,Ljubljana-SI,373.771,3.533333333333333,6.346666666666666
110,AT,SK,Hub Wien I-AT,Bratislava - Raca-SK,102.93,1.2,3.08
111,AT,SK,Hub Wien I-AT,Bratislava - Petrzalka-SK,86.829,0.9666666666666667,2.753333333333333
112,AT,SK,Hub Wien I-AT,Zilina- Strecno-SK,295.706,2.9333333333333336,5.506666666666666
113,BE,AT,Brüssel-BE,Hub Graz-AT,1122.758,9.466666666666667,22.65333333333333
114,BE,AT,Brüssel-BE,Hub Wien I-AT,1111.572,9.266666666666667,22.373333333333335
115,BE,BE,Brüssel-BE,Brüssel-BE,0.0,0.0,1.4
116,BE,BG,Brüssel-BE,Sofia-BG,2069.106,18.633333333333333,43.486666666666665
117,BE,CZ,Brüssel-BE,Brno-CZ,1112.703,9.383333333333333,22.53666666666666
118,BE,CZ,Brüssel-BE,Ostrava-CZ,1270.903,10.566666666666666,24.193333333333328
119,BE,CZ,Brüssel-BE,Krupka 1-CZ,845.591,7.166666666666667,11.433333333333334
120,BE,CZ,Brüssel-BE,Plzen 1-CZ,809.185,6.783333333333333,10.896666666666667
121,BE,CZ,Brüssel-BE,Hradec Kralove - Brezhrad-CZ,1013.666,8.616666666666667,21.46333333333333
122,BE,DE,Brüssel-BE,PZ 67 (Speyer)-DE,446.097,4.0,7.0
123,BE,DE,Brüssel-BE,PZ 50 (Köln)-DE,210.322,1.9166666666666665,4.083333333333333
124,BE,DE,Brüssel-BE,PZ 04 (Radefeld/Leipzig)-DE,680.693,5.8,9.52
125,BE,DE,Brüssel-BE,PZ 90 (Feucht/Nürnberg)-DE,633.149,5.25,8.75
126,BE,DE,Brüssel-BE,PZ 77 (Lahr)-DE,484.802,4.6,7.84
127,BE,DE,Brüssel-BE,PZ 93 (Regensburg)-DE,719.596,5.95,9.73
128,BE,DE,Brüssel-BE,PZ 21 (Hamburg)-DE,585.269,4.983333333333333,8.376666666666667
129,BE,DE,Brüssel-BE,PZ 46 (Dorsten)-DE,253.004,2.4166666666666665,4.783333333333333
130,BE,DE,Brüssel-BE,PZ 58 (Hagen)-DE,267.921,2.533333333333333,4.946666666666666
131,BE,DE,Brüssel-BE,PZ 08 (Neumark)-DE,696.295,5.983333333333333,9.776666666666667
132,BE,DE,Brüssel-BE,PZ 47 (Krefeld)-DE,191.999,1.7666666666666666,3.873333333333333
133,BE,DE,Brüssel-BE,PZ 15 (Rüdersdorf)-DE,790.16,6.616666666666667,10.663333333333334
134,BE,DK,Brüssel-BE,Kolding-DK,909.823,8.566666666666666,13.393333333333333
135,BE,ES,Brüssel-BE,Barcelona-ES,1332.469,12.016666666666667,26.223333333333333
136,BE,ES,Brüssel-BE,Madrid-ES,1581.276,14.483333333333333,29.676666666666662
137,BE,ES,Brüssel-BE,Araba (Vitoria)-ES,1220.587,11.2,25.08
138,BE,FL,Brüssel-BE,Lieto (Turku)-FL,1862.384,23.133333333333333,49.78666666666666
139,BE,FL,Brüssel-BE,Vantaa (Helsinki)-FL,2034.65,0.8333333333333334,2.5666666666666664
140,BE,FR,Brüssel-BE,Combs la ville-FR,352.47,3.283333333333333,5.996666666666666
141,BE,GB,Brüssel-BE,Slough-GB,412.701,4.866666666666667,8.213333333333333
142,BE,GB,Brüssel-BE,Ryton Gateway-GB,813.111,8.466666666666667,13.253333333333334
143,BE,GR,Brüssel-BE,Spata-GR,2780.049,0.7166666666666667,2.4033333333333333
144,BE,HR,Brüssel-BE,Zagreb-HR,1284.201,11.066666666666666,24.89333333333333
145,BE,HU,Brüssel-BE,Budapest OLK-HU,1343.678,11.333333333333334,25.266666666666666
146,BE,HU,Brüssel-BE,Budapest NPKK (OE)-HU,1387.571,11.7,25.779999999999998
147,BE,IE,Brüssel-BE,Portlaoise-IE,994.99,13.6,28.439999999999998
148,BE,LT,Brüssel-BE,Kaunas-LT,1731.564,15.633333333333333,31.28666666666666
149,BE,LU,Brüssel-BE,Bettembourg-LU,231.237,2.183333333333333,4.456666666666666
150,BE,NL,Brüssel-BE,Eindhoven-Noord-NL,129.755,1.3166666666666667,3.243333333333333
151,BE,NL,Brüssel-BE,Utrecht-West + Centrum-NL,155.441,1.6666666666666665,3.733333333333333
152,BE,NL,Brüssel-BE,Zaltbommel-NL,152.443,1.5833333333333335,3.6166666666666667
153,BE,NO,Brüssel-BE,Oslo-NO,1514.448,14.2,29.279999999999998
154,BE,PL,Brüssel-BE,Suwałki (Ełk)-PL,1524.739,13.583333333333334,28.416666666666664
155,BE,PL,Brüssel-BE,Poznań-PL,984.202,8.15,12.81
156,BE,PL,Brüssel-BE,Zabrze-PL,1200.416,10.1,23.54
157,BE,PL,Brüssel-BE,Koninko-PL,998.438,8.233333333333333,12.926666666666666
158,BE,PL,Brüssel-BE,Wrocław-PL,1067.77,9.066666666666666,22.09333333333333
159,BE,PL,Brüssel-BE,Bydgoszcz (Solec Kujawski)-PL,1138.008,10.266666666666667,23.773333333333333
160,BE,PT,Brüssel-BE,Lisboa-PT,2046.584,18.466666666666665,43.25333333333332
161,BE,RO,Brüssel-BE,Oradea-RO,1614.151,14.766666666666667,30.07333333333333
162,BE,SE,Brüssel-BE,Stockholm - Västberga-SE,1547.974,14.283333333333333,29.396666666666665
163,BE,SE,Brüssel-BE,Helsingborg-SE,1003.683,9.433333333333334,22.606666666666666
164,BE,SE,Brüssel-BE,Arlöv-SE,953.089,8.966666666666667,21.953333333333333
165,BE,SE,Brüssel-BE,Malmö-SE,951.702,8.916666666666666,21.883333333333333
166,BE,SI,Brüssel-BE,Ljubljana-SI,1193.833,10.116666666666667,23.563333333333333
167,BE,SK,Brüssel-BE,Bratislava - Raca-SK,1206.937,10.233333333333333,23.726666666666663
168,BE,SK,Brüssel-BE,Bratislava - Petrzalka-SK,1190.836,10.0,23.4
169,BE,SK,Brüssel-BE,Zilina- Strecno-SK,1320.325,11.883333333333333,26.036666666666665
170,BG,AT,Sofia-BG,Hub Graz-AT,951.453,9.3,22.419999999999998
171,BG,AT,Sofia-BG,Hub Wien I-AT,1012.885,9.766666666666667,23.07333333333333
172,BG,BE,Sofia-BG,Brüssel-BE,2068.651,18.583333333333332,43.416666666666664
173,BG,BG,Sofia-BG,Sofia-BG,0.0,0.0,1.4
174,BG,CZ,Sofia-BG,Brno-CZ,1090.912,10.5,24.099999999999998
175,BG,CZ,Sofia-BG,Ostrava-CZ,1245.917,11.9,26.06
176,BG,CZ,Sofia-BG,Krupka 1-CZ,1384.405,13.266666666666667,27.973333333333333
177,BG,CZ,Sofia-BG,Plzen 1-CZ,1375.943,13.0,27.599999999999998
178,BG,CZ,Sofia-BG,Hradec Kralove - Brezhrad-CZ,1237.838,12.666666666666666,27.13333333333333
179,BG,DE,Sofia-BG,PZ 67 (Speyer)-DE,1680.87,15.533333333333333,31.146666666666665
180,BG,DE,Sofia-BG,PZ 50 (Köln)-DE,1861.676,16.833333333333332,32.96666666666666
181,BG,DE,Sofia-BG,PZ 04 (Radefeld/Leipzig)-DE,1545.549,14.466666666666667,29.653333333333332
182,BG,DE,Sofia-BG,PZ 90 (Feucht/Nürnberg)-DE,1450.429,13.566666666666666,28.39333333333333
183,BG,DE,Sofia-BG,PZ 77 (Lahr)-DE,1710.931,15.6,31.24
184,BG,DE,Sofia-BG,PZ 93 (Regensburg)-DE,1353.286,12.783333333333333,27.296666666666663
185,BG,DE,Sofia-BG,PZ 21 (Hamburg)-DE,1922.713,17.466666666666665,41.85333333333333
186,BG,DE,Sofia-BG,PZ 46 (Dorsten)-DE,1939.573,17.433333333333334,41.806666666666665
187,BG,DE,Sofia-BG,PZ 58 (Hagen)-DE,1874.728,16.933333333333334,33.10666666666667
188,BG,DE,Sofia-BG,PZ 08 (Neumark)-DE,1505.161,14.683333333333334,29.956666666666663
189,BG,DE,Sofia-BG,PZ 47 (Krefeld)-DE,1924.819,17.283333333333335,41.59666666666667
190,BG,DE,Sofia-BG,PZ 15 (Rüdersdorf)-DE,1642.374,15.3,30.819999999999997
191,BG,DK,Sofia-BG,Kolding-DK,2065.379,20.733333333333334,46.42666666666667
192,BG,ES,Sofia-BG,Barcelona-ES,2360.357,21.8,47.919999999999995
193,BG,ES,Sofia-BG,Madrid-ES,2973.255,3.2,5.879999999999999
194,BG,ES,Sofia-BG,Araba (Vitoria)-ES,2720.001,0.9833333333333333,2.7766666666666664
195,BG,FL,Sofia-BG,Lieto (Turku)-FL,2891.844,9.033333333333333,22.046666666666667
196,BG,FL,Sofia-BG,Vantaa (Helsinki)-FL,2745.563,7.85,12.389999999999999
197,BG,FR,Sofia-BG,Combs la ville-FR,2176.029,19.8,45.12
198,BG,GB,Sofia-BG,Slough-GB,2475.58,23.233333333333334,49.92666666666666
199,BG,GB,Sofia-BG,Ryton Gateway-GB,2875.99,2.8666666666666667,5.413333333333332
200,BG,GR,Sofia-BG,Spata-GR,803.7,7.916666666666667,12.483333333333334
201,BG,HR,Sofia-BG,Zagreb-HR,784.935,7.866666666666667,12.413333333333334
202,BG,HU,Sofia-BG,Budapest OLK-HU,779.374,7.683333333333334,12.156666666666666
203,BG,HU,Sofia-BG,Budapest NPKK (OE)-HU,761.25,7.516666666666667,11.923333333333334
204,BG,IE,Sofia-BG,Portlaoise-IE,3057.869,7.983333333333333,12.576666666666666
205,BG,LT,Sofia-BG,Kaunas-LT,2078.988,20.433333333333334,46.00666666666667
206,BG,LU,Sofia-BG,Bettembourg-LU,1849.696,17.083333333333332,33.31666666666666
207,BG,NL,Sofia-BG,Eindhoven-Noord-NL,2023.515,18.166666666666668,42.833333333333336
208,BG,NL,Sofia-BG,Utrecht-West + Centrum-NL,2072.069,18.583333333333332,43.416666666666664
209,BG,NL,Sofia-BG,Zaltbommel-NL,2062.652,18.55,43.37
210,BG,NO,Sofia-BG,Oslo-NO,2670.004,2.3833333333333333,4.736666666666666
211,BG,PL,Sofia-BG,Suwałki (Ełk)-PL,1872.163,18.383333333333333,43.13666666666666
212,BG,PL,Sofia-BG,Poznań-PL,1666.151,16.183333333333334,32.056666666666665
213,BG,PL,Sofia-BG,Zabrze-PL,1320.539,12.483333333333333,26.87666666666666
214,BG,PL,Sofia-BG,Koninko-PL,1646.586,15.95,31.729999999999997
215,BG,PL,Sofia-BG,Wrocław-PL,1509.451,14.083333333333334,29.116666666666664
216,BG,PL,Sofia-BG,Bydgoszcz (Solec Kujawski)-PL,1712.281,16.1,31.939999999999998
217,BG,PT,Sofia-BG,Lisboa-PT,3545.998,8.233333333333333,12.926666666666666
218,BG,RO,Sofia-BG,Oradea-RO,673.777,9.233333333333333,22.32666666666666
219,BG,SE,Sofia-BG,Stockholm - Västberga-SE,2703.53,2.45,4.83
220,BG,SE,Sofia-BG,Helsingborg-SE,2159.239,21.6,47.63999999999999
221,BG,SE,Sofia-BG,Arlöv-SE,2108.645,21.15,47.01
222,BG,SE,Sofia-BG,Malmö-SE,2107.258,21.1,46.94
223,BG,SI,Sofia-BG,Ljubljana-SI,921.688,9.016666666666667,22.023333333333333
224,BG,SK,Sofia-BG,Bratislava - Raca-SK,975.466,9.55,22.77
225,BG,SK,Sofia-BG,Bratislava - Petrzalka-SK,959.365,9.316666666666666,22.44333333333333
226,BG,SK,Sofia-BG,Zilina- Strecno-SK,1022.417,11.1,24.939999999999998
227,CZ,AT,Brno-CZ,Hub Graz-AT,342.523,3.466666666666667,6.253333333333334
228,CZ,AT,Brno-CZ,Hub Wien I-AT,151.356,1.8333333333333335,3.966666666666667
229,CZ,BE,Brno-CZ,Brüssel-BE,1112.936,9.366666666666667,22.513333333333332
230,CZ,BG,Brno-CZ,Sofia-BG,1090.944,10.516666666666667,24.12333333333333
231,CZ,CZ,Brno-CZ,Brno-CZ,0.0,0.0,1.4
232,CZ,CZ,Brno-CZ,Ostrava-CZ,161.128,1.5833333333333335,3.6166666666666667
233,CZ,CZ,Brno-CZ,Krupka 1-CZ,311.117,3.1,5.74
234,CZ,CZ,Brno-CZ,Plzen 1-CZ,302.655,2.8333333333333335,5.366666666666667
235,CZ,CZ,Brno-CZ,Hradec Kralove - Brezhrad-CZ,164.55,2.5,4.9
236,CZ,DE,Brno-CZ,PZ 67 (Speyer)-DE,725.656,6.35,10.29
237,CZ,DE,Brno-CZ,PZ 50 (Köln)-DE,905.961,7.616666666666667,12.063333333333334
238,CZ,DE,Brno-CZ,PZ 04 (Radefeld/Leipzig)-DE,472.261,4.3,7.42
239,CZ,DE,Brno-CZ,PZ 90 (Feucht/Nürnberg)-DE,494.366,4.333333333333333,7.466666666666665
240,CZ,DE,Brno-CZ,PZ 77 (Lahr)-DE,822.833,7.016666666666667,11.223333333333333
241,CZ,DE,Brno-CZ,PZ 93 (Regensburg)-DE,476.724,4.283333333333333,7.3966666666666665
242,CZ,DE,Brno-CZ,PZ 21 (Hamburg)-DE,849.425,7.316666666666666,11.643333333333333
243,CZ,DE,Brno-CZ,PZ 46 (Dorsten)-DE,927.179,7.933333333333334,12.506666666666666
244,CZ,DE,Brno-CZ,PZ 58 (Hagen)-DE,876.924,7.6,12.04
245,CZ,DE,Brno-CZ,PZ 08 (Neumark)-DE,431.873,4.516666666666667,7.723333333333333
246,CZ,DE,Brno-CZ,PZ 47 (Krefeld)-DE,969.104,8.083333333333334,12.716666666666667
247,CZ,DE,Brno-CZ,PZ 15 (Rüdersdorf)-DE,569.086,5.15,8.61
248,CZ,DK,Brno-CZ,Kolding-DK,992.091,10.566666666666666,24.193333333333328
249,CZ,ES,Brno-CZ,Barcelona-ES,1911.68,16.566666666666666,32.593333333333334
250,CZ,ES,Brno-CZ,Madrid-ES,2463.744,21.866666666666667,48.01333333333333
251,CZ,ES,Brno-CZ,Araba (Vitoria)-ES,2103.055,18.6,43.44
252,CZ,FL,Brno-CZ,Lieto (Turku)-FL,1807.055,22.716666666666665,49.203333333333326
253,CZ,FL,Brno-CZ,Vantaa (Helsinki)-FL,1660.774,21.533333333333335,47.54666666666667
254,CZ,FR,Brno-CZ,Combs la ville-FR,1246.013,10.716666666666667,24.40333333333333
255,CZ,GB,Brno-CZ,Slough-GB,1519.865,14.033333333333333,29.046666666666663
256,CZ,GB,Brno-CZ,Ryton Gateway-GB,1920.275,17.65,42.10999999999999
257,CZ,GR,Brno-CZ,Spata-GR,1801.887,16.6,32.64
258,CZ,HR,Brno-CZ,Zagreb-HR,503.966,5.066666666666666,8.493333333333332
259,CZ,HU,Brno-CZ,Budapest OLK-HU,317.376,3.033333333333333,5.6466666666666665
260,CZ,HU,Brno-CZ,Budapest NPKK (OE)-HU,361.269,3.4,6.16
261,CZ,IE,Brno-CZ,Portlaoise-IE,2102.154,22.783333333333335,49.29666666666667
262,CZ,LT,Brno-CZ,Kaunas-LT,994.199,10.116666666666667,23.563333333333333
263,CZ,LU,Brno-CZ,Bettembourg-LU,932.342,7.933333333333334,12.506666666666666
264,CZ,NL,Brno-CZ,Eindhoven-Noord-NL,1032.577,8.983333333333333,21.976666666666663
265,CZ,NL,Brno-CZ,Utrecht-West + Centrum-NL,1072.752,9.166666666666666,22.23333333333333
266,CZ,NL,Brno-CZ,Zaltbommel-NL,1077.086,9.25,22.349999999999998
267,CZ,NO,Brno-CZ,Oslo-NO,1596.716,16.216666666666665,32.10333333333333
268,CZ,PL,Brno-CZ,Suwałki (Ełk)-PL,787.374,8.083333333333334,12.716666666666667
269,CZ,PL,Brno-CZ,Poznań-PL,581.362,5.883333333333333,9.636666666666667
270,CZ,PL,Brno-CZ,Zabrze-PL,235.75,2.183333333333333,4.456666666666666
271,CZ,PL,Brno-CZ,Koninko-PL,561.797,5.65,9.31
272,CZ,PL,Brno-CZ,Wrocław-PL,424.662,3.7666666666666666,6.673333333333332
273,CZ,PL,Brno-CZ,Bydgoszcz (Solec Kujawski)-PL,627.492,5.783333333333333,9.496666666666666
274,CZ,PT,Brno-CZ,Lisboa-PT,2929.052,1.85,3.9899999999999998
275,CZ,RO,Brno-CZ,Oradea-RO,587.849,6.466666666666667,10.453333333333333
276,CZ,SE,Brno-CZ,Stockholm - Västberga-SE,1630.242,16.3,32.22
277,CZ,SE,Brno-CZ,Helsingborg-SE,1085.951,11.45,25.429999999999996
278,CZ,SE,Brno-CZ,Arlöv-SE,1035.357,10.983333333333333,24.776666666666664
279,CZ,SE,Brno-CZ,Malmö-SE,1033.97,10.933333333333334,24.706666666666663
280,CZ,SI,Brno-CZ,Ljubljana-SI,517.551,5.116666666666666,8.563333333333333
281,CZ,SK,Brno-CZ,Bratislava - Raca-SK,153.224,1.65,3.7099999999999995
282,CZ,SK,Brno-CZ,Bratislava - Petrzalka-SK,137.123,1.4166666666666667,3.3833333333333333
283,CZ,SK,Brno-CZ,Zilina- Strecno-SK,213.745,2.7,5.18
284,CZ,AT,Ostrava-CZ,Hub Graz-AT,497.314,4.866666666666667,8.213333333333333
285,CZ,AT,Ostrava-CZ,Hub Wien I-AT,306.147,3.2333333333333334,5.926666666666666
286,CZ,BE,Ostrava-CZ,Brüssel-BE,1268.049,10.583333333333334,24.216666666666665
