,Ori. ,Dest.,Connect movement,PC Mov. Id,Co-load on,Original mov. Id,Org. GTW,Dst. GTW,STD,Offset,STA,Mo,Tu,We,Th,Fr,Sa,Su,Truck type,Load M.,Kg per M.,Remarks,Travel Time,Travel time,Distance in km,Contract By,Costs,Cost beared by,Operator,Costs per km,Combined with Mov.,Unnamed: 31,DE,cost per hour,cost per km
105,DE,BG,Y,PCDE902BG01A,Weltpaket (DPI),NUE SOF 01,Feucht,Sofia,1900-01-03 07:00:00,2.0,1900-01-03 05:45:00,,X,X,X,X,X,,Trailer,13.6,562,,53:30,46.75,1505,DEUTSCHE POST,2015,DPDHL,Geis T & L,1.33887043189369,,,1,43.101604278074900,1.3388704318936900
106,DE,ES,N,PCDE672ES01B,Weltpaket (DPI),SPE SPM 01,Speyer,Barcelona,1900-01-03 07:00:00,1.0,1900-01-03 14:00:00,X,X,X,X,X,X,,Trailer,13.6,562,,31:00,31.0,1229,DEUTSCHE POST,1520,DPDHL,DHL Spanien,1.23677786818552,,,1,49.03225806451610,1.2367778681855200
107,DE,ES,N,PCDE672ES01C,Weltpaket (DPI),SPE SPM 02,Speyer,Barcelona,1900-01-03 06:00:00,1.0,1900-01-03 13:00:00,,X,X,X,X,X,,Trailer,13.6,562,,31:00,31.0,1229,DEUTSCHE POST,1520,DPDHL,DHL Spanien,1.23677786818552,,,1,49.03225806451610,1.2367778681855200
108,DE,ES,N,PCDE672ES01D,Weltpaket (DPI),SPE SPM 03,Speyer,Barcelona,1900-01-03 07:30:00,1.0,1900-01-03 14:30:00,,X,X,X,X,X,,Trailer,13.6,562,,31:00,31.0,1229,DEUTSCHE POST,1410,DPDHL,DHL Spanien,1.14727420667209,,,1,45.483870967741900,1.1472742066720900
109,DE,ES,N,PCDE67ES02C,Weltpaket (DPI),SPE MAD 01,Speyer,Madrid,1900-01-03 07:30:00,1.0,1900-01-03 17:30:00,X,X,X,X,X,X,,Trailer,13.6,562,,34:00,34.0,1820,DEUTSCHE POST,1750,DPDHL,DHL Spanien,0.961538461538462,,,1,51.470588235294100,0.9615384615384620
110,DE,ES,N,PCDE67ES02D,Weltpaket (DPI),SPE MAD 02,Speyer,Madrid,1900-01-03 06:30:00,1.0,1900-01-03 16:30:00,,X,X,X,X,X,,Trailer,13.6,562,,34:00,34.0,1820,DEUTSCHE POST,1750,DPDHL,DHL Spanien,0.961538461538462,,,1,51.470588235294100,0.9615384615384620
111,DE,ES,N,PCDE67ES02E,Weltpaket (DPI),SPE MAD 03,Speyer,Madrid,1900-01-03 07:00:00,1.0,1900-01-03 17:00:00,,X,X,X,X,X,,Trailer,13.6,562,,34:00,34.0,1820,DEUTSCHE POST,1750,DPDHL,DHL Spanien,0.961538461538462,,,1,51.470588235294100,0.9615384615384620
112,DE,PT,N,PCDE67PT02B,Weltpaket (DPI),SPE LIS 01,Speyer,Lisbon,1900-01-03 07:00:00,1.0,1900-01-03 18:30:00,,X,,X,,X,,Trailer,13.6,562,,35:30,35.5,2286,DEUTSCHE POST,2300,DPDHL,DHL Spanien,1.00612423447069,,,1,64.78873239436620,1.006124234470690
113,DE,FR,Y,PCDE772FR01A,Weltpaket (DPI),LAR MCR 02,Lahr,COMBS LA VILLE,1900-01-03 07:00:00,0.0,1900-01-03 15:00:00,,X,,,X,,,Trailer,13.6,562,,1900-01-03 08:00:00,8.0,549,DEUTSCHE POST,1080,DPDHL,Döpke,1.9672131147541,,,1,135.0,1.9672131147541000
114,DE,HR,Y,PCDE902HR01A,Weltpaket (DPI),NUE ZAG 05,Feucht,Zagreb,1900-01-03 06:50:00,0.0,1900-01-03 16:05:00,,X,X,X,X,X,,Van,4.0,562,,09:15:00,9.25,680,DEUTSCHE POST,0,DPDHL,n.a.,n.a.,,,1,0.0,0.0
115,DE,HR,Y,PCDE902HR01B,Weltpaket (DPI),NUE ZAG 01,Feucht,Zagreb,1900-01-03 06:15:00,0.0,1900-01-03 15:00:00,X,X,X,X,X,,,Van,4.0,562,,08:45:00,8.75,680,DEUTSCHE POST,385,DPDHL,Rückerl,0.566176470588235,,,1,44.0,0.5661764705882350
116,DE,HR,Y,PCDE902HR01C,Weltpaket (DPI),NUE ZAG 02,Feucht,Zagreb,1900-01-03 07:00:00,0.0,1900-01-03 15:45:00,X,X,X,X,X,X,,Van,4.0,562,,08:45:00,8.75,680,DEUTSCHE POST,365,DPDHL,Rückerl,0.536764705882353,,,1,41.714285714285700,0.5367647058823530
117,DE,HR,Y,PCDE902HR01D,Weltpaket (DPI),NUE ZAG 04,Feucht,Zagreb,1900-01-03 08:00:00,0.0,1900-01-03 17:15:00,,X,X,X,X,X,,Van,4.0,562,,09:15:00,9.25,680,DEUTSCHE POST,460,DPDHL,Rückerl,0.676470588235294,,,1,49.729729729729700,0.6764705882352940
118,DE,HR,Y,PCDE902HR01E,Weltpaket (DPI),NUE ZAG 03,Feucht,Zagreb,1900-01-03 07:15:00,0.0,1900-01-03 16:00:00,,X,X,X,X,X,,Van,4.0,562,,08:45:00,8.75,680,DEUTSCHE POST,460,DPDHL,Rückerl,0.676470588235294,,,1,52.57142857142860,0.6764705882352940
119,DE,HR,Y,PCDE902HR01F,Weltpaket (DPI),NUE ZAG 61,Feucht,Zagreb,1900-01-03 06:15:00,0.0,1900-01-03 15:00:00,,,,,,X,,Van,4.0,562,,08:45:00,8.75,680,DEUTSCHE POST,460,DPDHL,Rückerl,0.676470588235294,,,1,52.57142857142860,0.6764705882352940
120,DE,SI,Y,PCDE932SI01A,Weltpaket (DPI),REG LJU 01,Regensburg,Ljubljana,1900-01-03 07:30:00,0.0,1900-01-03 16:30:00,X,X,X,X,X,,,Trailer,13.6,562,,0.375,9.0,470,DEUTSCHE POST,1275,DPDHL,Logsystems,2.71276595744681,,,1,141.66666666666700,2.7127659574468100
121,DE,SK,Y,PCDE93SK01A,Weltpaket (DPI),REG BTS 01,Regensburg,Ivanka pri Dunaji,1900-01-03 06:30:00,0.0,1900-01-03 16:30:00,X,X,X,X,X,,,Trailer,13.6,562,,0.4166666666666670,10.0,505,DEUTSCHE POST,835,DPDHL,Geis Eurocargo,1.65346534653465,,,1,83.5,1.6534653465346500
122,DE,CZ,Y,PCDE042CZ02A,Weltpaket (DPI),LEJ NML 01,Radefeld,Krupka,1900-01-03 07:30:00,0.0,1900-01-03 10:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,02:30:00,2.5,180,DEUTSCHE POST,410,DPDHL,PE-MI,2.27777777777778,,,1,164.0,2.2777777777777800
123,DE,FI,Y,PCDE212FI02A,Weltpaket (DPI),HAM VAT 01,Hamburg,Vantaa,1900-01-03 08:30:00,2.0,1900-01-03 12:00:00,X,X,X,X,X,,,Sea Container,11.7,562,,51:30,51.5,1333,DEUTSCHE POST,1719.62,DPDHL,Bruhn,1.29003750937734,,,1,33.390679611650500,1.2900375093773400
124,DE,SE,Y,PCDE212SE01A,Weltpaket (DPI),HAM MMA 03,Hamburg,Malmö,1900-01-03 09:15:00,0.0,1900-01-03 14:15:00,X,X,X,X,X,,,Trailer,13.6,562,,0.2083333333333330,5.0,391,DEUTSCHE POST,1275,DPDHL,DHL Köln,3.26086956521739,,,1,255.0,3.260869565217390
125,DE,NO,Y,PCDE212NO01A,Weltpaket (DPI),HAM OSL 01,Hamburg,Oslo,1900-01-03 09:00:00,0.0,1900-01-03 20:30:00,X,X,X,X,X,,,Trailer,13.6,562,,11:30:00,11.5,815,DEUTSCHE POST,1700,DPDHL,Scandi,2.08588957055215,,,1,147.82608695652200,2.085889570552150
126,DE,DK,Y,PCDE212DK02A,Weltpaket (DPI),HAM FRC 01,Hamburg,Kolding,1900-01-03 10:00:00,0.0,1900-01-03 14:15:00,X,X,X,X,X,,,Trailer,13.6,562,,04:15:00,4.25,275,DEUTSCHE POST,658,DPDHL,Scandi,2.39272727272727,,,1,154.8235294117650,2.3927272727272700
127,DE,LT,Y,PCDE042LT01A,Weltpaket (DPI),LEJ KUN 01,Radefeld,Kaunas,1900-01-03 08:00:00,1.0,1900-01-03 06:00:00,X,X,X,X,X,,,Trailer,13.6,562,,22:00,22.0,1131,DEUTSCHE POST,1250,DPDHL,DHL Wustermark,1.105216622458,,,1,56.81818181818180,1.1052166224580000
128,SI,DE,Y,PCSI012DE90A,Weltpaket (DPI),ZAG NUE 01,Ljubljana,Feucht,1900-01-03 18:00:00,1.0,1900-01-03 05:30:00,,X,X,X,X,X,,Van,4.0,562,Ljubljana just a stop on the Zagreb->Feucht linehaul,11:30,11.5,470,DEUTSCHE POST,0,DPDHL,Rückerl,,,,1,0.0,0.0
129,NL,DE,Y,PCNL03DE46A,,T 1B46,Zaltbommel,Dorsten,1900-01-03 07:30:00,0.0,1900-01-03 10:40:00,X,X,X,X,X,,,2 swap bodies,14.9,470,,,3.16666666666667,99999,,0,,,,,,1,0.0,0.0
130,NL,DE,Y,PCNL03DE46B,,T 1B46,Zaltbommel,Dorsten,1900-01-03 07:50:00,0.0,1900-01-03 11:00:00,X,X,X,X,X,,,2 swap bodies,14.9,470,,,3.16666666666667,99999,,0,,,,,,1,0.0,0.0
131,NL,DE,Y,PCNL03DE46C,,T 1B46,Zaltbommel,Dorsten,1900-01-03 11:35:00,0.0,1900-01-03 14:45:00,X,X,X,X,X,,,2 swap bodies,14.9,470,,,3.16666666666667,99999,,0,,,,,,1,0.0,0.0
132,NL,DE,Y,PCNL03DE46D,,T 1B46,Zaltbommel,Dorsten,1900-01-03 11:55:00,0.0,1900-01-03 15:05:00,X,X,X,X,X,,,2 swap bodies,14.9,470,,,3.16666666666667,99999,,0,,,,,,1,0.0,0.0
133,NL,DE,Y,PCNL03DE46E,,T 1B46,Zaltbommel,Dorsten,1900-01-03 12:15:00,0.0,1900-01-03 15:25:00,X,X,X,X,X,,,2 swap bodies,14.9,470,,,3.16666666666667,99999,,0,,,,,,1,0.0,0.0
134,NL,DE,Y,PCNL03DE46F,,T 1B46,Zaltbommel,Dorsten,1900-01-03 12:35:00,0.0,1900-01-03 15:45:00,X,X,X,X,X,,,2 swap bodies,14.9,470,,,3.16666666666667,99999,,0,,,,,,1,0.0,0.0
135,NL,DE,Y,PCNL03DE46G,,T 1B46,Zaltbommel,Dorsten,1900-01-03 12:55:00,0.0,1900-01-03 16:05:00,X,X,X,X,X,,,2 swap bodies,14.9,470,,,3.16666666666667,99999,,0,,,,,,1,0.0,0.0
136,NL,DE,Y,PCNL03DE46H,,T 1B46,Zaltbommel,Dorsten,1900-01-03 13:10:00,0.0,1900-01-03 16:20:00,X,X,X,X,X,,,2 swap bodies,14.9,470,,,3.16666666666667,99999,,0,,,,,,1,0.0,0.0
137,DE,GB,Y,PCDE46GB01C,Weltpaket (DPI),DON RYN 03,Dorsten,Ryton Gateway,1900-01-03 06:00:00,0.0,1900-01-03 19:00:00,,X,X,X,X,X,,Trailer,13.6,562,,0.5416666666666670,13.0,800,DEUTSCHE POST,0,DPDHL,DHL Köln (LPX),0,,,1,0.0,0.0
138,DE,GB,Y,PCDE46GB01D,Weltpaket (DPI),DON RYN 04,Dorsten,Ryton Gateway,1900-01-03 05:00:00,0.0,1900-01-03 19:00:00,X,X,X,X,X,X,,Trailer,13.6,562,,0.5833333333333330,14.0,800,DEUTSCHE POST,0,DPDHL,Kölner Flitzer,0,,,1,0.0,0.0
139,DE,GB,Y,PCDE46GB01E,Weltpaket (DPI),DON RYN 05,Dorsten,Ryton Gateway,1900-01-03 03:00:00,0.0,1900-01-03 18:00:00,X,X,X,X,X,,,Trailer,13.6,562,,0.625,15.0,800,DEUTSCHE POST,0,DPDHL,DHL Köln (Heinloth),0,,,1,0.0,0.0
140,AT,DE,Y,PCATA0DE93A,Weltpaket (DPI),T A093,Wien 1,Regensburg,1900-01-03 05:30:00,0.0,1900-01-03 11:35:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:05:00,6.08333333333333,400,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
141,AT,DE,Y,PCATA0DE93B,Weltpaket (DPI),T A093,Wien 1,Regensburg,1900-01-03 22:30:00,1.0,1900-01-03 04:35:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,1900-01-03 06:05:00,6.08333333333333,400,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
142,AT,DE,Y,PCATA2DE93A,Weltpaket (DPI),T A293,Hagenbrunn,Regensburg,1900-01-03 05:30:00,0.0,1900-01-03 11:55:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:25:00,6.41666666666667,420,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
143,AT,DE,Y,PCATA4DE93A,Weltpaket (DPI),T A493,Allhaming,Regensburg,1900-01-03 05:30:00,0.0,1900-01-03 10:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,04:30:00,4.5,200,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
144,AT,DE,Y,PCATA4DE93B,Weltpaket (DPI),T A493,Allhaming,Regensburg,1900-01-03 07:30:00,0.0,1900-01-03 11:20:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:50:00,3.83333333333333,200,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
145,AT,DE,Y,PCATA4DE93C,Weltpaket (DPI),T A493,Allhaming,Regensburg,1900-01-03 09:30:00,0.0,1900-01-03 12:20:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,02:50:00,2.83333333333333,200,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
146,AT,DE,Y,PCATA4DE93D,Weltpaket (DPI),T A493,Allhaming,Regensburg,1900-01-03 09:35:00,0.0,1900-01-03 12:25:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,02:50:00,2.83333333333333,200,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
147,AT,DE,Y,PCATA4DE93E,Weltpaket (DPI),T A493,Allhaming,Regensburg,1900-01-03 14:20:00,0.0,1900-01-03 17:55:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:35:00,3.58333333333333,200,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
148,AT,DE,Y,PCATA6DE93A,Weltpaket (DPI),T A693,Enns,Regensburg,1900-01-03 22:30:00,1.0,1900-01-03 02:25:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:55,3.91666666666667,234,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
149,AT,DE,Y,PCATA9DE93A,Weltpaket (DPI),T A993,Wernberg,Regensburg,1900-01-03 21:30:00,1.0,1900-01-03 04:30:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,07:00,7.0,400,DPAG,0,DPAG,Euronet Domestic,,,,1,0.0,0.0
150,DE,AT,Y,PCDE93ATA0A,Weltpaket (DPI),T 93A0,Regensburg,Wien 1,1900-01-03 13:15:00,0.0,1900-01-09 15:15:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,6.08333333333333,146.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
151,DE,AT,Y,PCDE93ATA0B,Weltpaket (DPI),T 93A0,Regensburg,Wien 1,1900-01-03 13:20:00,0.0,1900-01-09 15:20:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,6.08333333333333,146.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
152,DE,AT,Y,PCDE93ATA0C,Weltpaket (DPI),T 93A0,Regensburg,Wien 1,1900-01-03 13:40:00,0.0,1900-01-09 15:40:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,6.08333333333333,146.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
153,DE,AT,Y,PCDE93ATA0D,Weltpaket (DPI),T 93A0,Regensburg,Wien 1,1900-01-03 14:50:00,0.0,1900-01-09 16:50:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,6.08333333333333,146.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
154,DE,AT,Y,PCDE93ATA0E,Weltpaket (DPI),T 93A0,Regensburg,Wien 1,1900-01-03 15:00:00,0.0,1900-01-09 17:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,6.08333333333333,146.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
155,DE,AT,Y,PCDE93ATA1A,Weltpaket (DPI),T 93A1,Regensburg,Liesing,1900-01-03 13:30:00,0.0,1900-01-03 19:30:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:00,6.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
156,DE,AT,Y,PCDE93ATA1B,Weltpaket (DPI),T 93A1,Regensburg,Liesing,1900-01-03 15:00:00,0.0,1900-01-03 21:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:00,6.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
157,DE,AT,Y,PCDE93ATA2A,Weltpaket (DPI),T 93A2,Regensburg,Hagenbrunn,1900-01-03 10:30:00,0.0,1900-01-03 16:55:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:25:00,6.41666666666667,420,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
158,DE,AT,Y,PCDE93ATA2B,Weltpaket (DPI),T 93A2,Regensburg,Hagenbrunn,1900-01-03 11:30:00,0.0,1900-01-03 17:55:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:25:00,6.41666666666667,420,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
159,DE,AT,Y,PCDE93ATA2C,Weltpaket (DPI),T 93A2,Regensburg,Hagenbrunn,1900-01-03 12:45:00,0.0,1900-01-03 19:10:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:25:00,6.41666666666667,420,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
160,DE,AT,Y,PCDE93ATA2D,Weltpaket (DPI),T 93A2,Regensburg,Hagenbrunn,1900-01-03 13:30:00,0.0,1900-01-03 19:55:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:25:00,6.41666666666667,420,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
161,DE,AT,Y,PCDE93ATA2E,Weltpaket (DPI),T 93A2,Regensburg,Hagenbrunn,1900-01-03 14:30:00,0.0,1900-01-03 20:55:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:25:00,6.41666666666667,420,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
162,DE,AT,Y,PCDE93ATA2F,Weltpaket (DPI),T 93A2,Regensburg,Hagenbrunn,1900-01-03 06:30:00,1.0,1900-01-03 21:30:00,,,,,,X,,2 swap bodies,14.9,562,,0.625,39.0,420,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
163,DE,AT,Y,PCDE93ATA3A,Weltpaket (DPI),T 93A3,Regensburg,Wien 2,1900-01-03 13:30:00,0.0,1900-01-03 19:40:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:10:00,6.16666666666667,411,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
164,DE,AT,Y,PCDE93ATA3B,Weltpaket (DPI),T 93A3,Regensburg,Wien 2,1900-01-03 14:50:00,0.0,1900-01-03 21:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:10:00,6.16666666666667,411,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
165,DE,AT,Y,PCDE93ATA4A,Weltpaket (DPI),T 93A4,Regensburg,Allhaming,1900-01-03 10:30:00,0.0,1900-01-03 13:20:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,02:50:00,2.83333333333333,200,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
166,DE,AT,Y,PCDE93ATA4B,Weltpaket (DPI),T 93A4,Regensburg,Allhaming,1900-01-03 13:25:00,0.0,1900-01-03 17:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:35:00,3.58333333333333,200,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
167,DE,AT,Y,PCDE93ATA4C,Weltpaket (DPI),T 93A4,Regensburg,Allhaming,1900-01-03 14:40:00,0.0,1900-01-03 17:30:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,02:50:00,2.83333333333333,200,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
168,DE,AT,Y,PCDE93ATA4D,Weltpaket (DPI),T 93A4,Regensburg,Allhaming,1900-01-03 16:30:00,0.0,1900-01-03 19:20:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,02:50:00,2.83333333333333,200,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
169,DE,AT,Y,PCDE93ATA4E,Weltpaket (DPI),T 93A4,Regensburg,Allhaming,1900-01-03 13:20:00,0.0,1900-01-03 21:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,07:40:00,7.66666666666667,200,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
170,DE,AT,Y,PCDE93ATA5A,Weltpaket (DPI),T 93A5,Regensburg,Wals,1900-01-03 12:30:00,0.0,1900-01-03 16:40:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,04:10:00,4.16666666666667,200,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
171,DE,AT,Y,PCDE93ATA5B,Weltpaket (DPI),T 93A5,Regensburg,Wals,1900-01-03 13:30:00,0.0,1900-01-03 16:55:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:25:00,3.41666666666667,200,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
172,DE,AT,Y,PCDE93ATA6A,Weltpaket (DPI),T 93A6,Regensburg,Enns,1900-01-03 11:00:00,0.0,1900-01-03 14:55:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:55:00,3.91666666666667,234,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
173,DE,AT,Y,PCDE93ATA6B,Weltpaket (DPI),T 93A6,Regensburg,Enns,1900-01-03 15:10:00,0.0,1900-01-03 18:20:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:10:00,3.16666666666667,234,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
174,DE,AT,Y,PCDE93ATA6C,Weltpaket (DPI),T 93A6,Regensburg,Enns,1900-01-03 16:50:00,0.0,1900-01-03 20:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:10:00,3.16666666666667,234,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
175,DE,AT,Y,PCDE93ATA7A,Weltpaket (DPI),T 93A7,Regensburg,Kalsdorf,1900-01-03 11:15:00,0.0,1900-01-03 17:30:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:15:00,6.25,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
176,DE,AT,Y,PCDE93ATA7B,Weltpaket (DPI),T 93A7,Regensburg,Kalsdorf,1900-01-03 12:15:00,0.0,1900-01-03 18:30:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:15:00,6.25,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
177,DE,AT,Y,PCDE93ATA7C,Weltpaket (DPI),T 93A7,Regensburg,Kalsdorf,1900-01-03 13:30:00,0.0,1900-01-03 20:05:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:35:00,6.58333333333333,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
178,DE,AT,Y,PCDE93ATA7D,Weltpaket (DPI),T 93A7,Regensburg,Kalsdorf,1900-01-03 09:00:00,1.0,1900-01-03 23:40:00,,,,,,X,,2 swap bodies,14.9,562,,14:40:00,38.6666666666667,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
179,DE,AT,Y,PCDE93ATA8A,Weltpaket (DPI),T 93A8,Regensburg,Wundschuh,1900-01-03 12:15:00,0.0,1900-01-03 19:00:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:45:00,6.75,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
180,DE,AT,Y,PCDE93ATA8B,Weltpaket (DPI),T 93A8,Regensburg,Wundschuh,1900-01-03 13:35:00,0.0,1900-01-03 19:50:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,06:15:00,6.25,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
181,DE,AT,Y,PCDE93ATA9A,Weltpaket (DPI),T 93A9,Regensburg,Wernberg,1900-01-03 12:30:00,0.0,1900-01-03 19:30:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,0.2916666666666670,7.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
182,DE,AT,Y,PCDE93ATA9B,Weltpaket (DPI),T 93A9,Regensburg,Wernberg,1900-01-03 13:30:00,0.0,1900-01-03 20:30:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,0.2916666666666670,7.0,400,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
183,DE,AT,Y,PCDE93ATAAA,Weltpaket (DPI),T 93AA,Regensburg,Hall,1900-01-03 14:30:00,0.0,1900-01-03 18:25:00,X,X,X,X,X,,,2 swap bodies,14.9,562,,03:55:00,3.91666666666667,300,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
184,DE,AT,Y,PCDE93ATAAB,Weltpaket (DPI),T 93AA,Regensburg,Hall,1900-01-03 13:30:00,0.0,1900-01-03 17:25:00,X,,,X,,,,2 swap bodies,14.9,562,,03:55:00,3.91666666666667,300,DPAG,0,DPDHL,EURONET Domestic DE,,,,1,0.0,0.0
185,PL,AT,Y,PLCZAT01,,,Zabrze,Hagenbrunn,1900-01-03 10:00:00,0.0,1900-01-03 18:30:00,X,X,X,X,X,,,Trailer,13.6,619,"Cost Share Model: AT 45,99%, PL 37,70%, CZ 16,31%",08:30:00,8.5,386,PPL,417.5,Shared,,,Milkrun Zabrze - Ostrava - Brno - Hagenbrunn,,0,49.11764705882350,1.0816062176165800
186,PL,CZ,Y,PLCZAT01,,,Zabrze,Hagenbrunn,1900-01-03 10:00:00,0.0,1900-01-03 18:30:00,X,X,X,X,X,,,Trailer,13.6,619,"Cost Share Model: AT 45,99%, PL 37,70%, CZ 16,31%",08:30:00,8.5,386,PPL,417.5,Shared,,,Milkrun Zabrze - Ostrava - Brno - Hagenbrunn,,0,49.11764705882350,1.0816062176165800
187,CZ,AT,Y,PLCZAT01,,,Brno,Hagenbrunn,1900-01-03 15:30:00,0.0,1900-01-03 18:30:00,X,X,X,X,X,,,Trailer,13.6,446,"Cost Share Model: AT 45,99%, PL 37,70%, CZ 16,31%",3 h,3.0,130,PPL,0,Shared,,,Milkrun Zabrze - Ostrava - Brno - Hagenbrunn,,0,0.0,0.0
188,CZ,SK,Y,PCCZ01SK01A,,,Brno,Ivanka pri Dunaji,1900-01-03 19:00:00,0.0,1900-01-03 21:00:00,X,X,X,X,X,,,Cargo 50 m3,,446,,0.08333333333333330,2.0,150,PPL,0,PPL,,,,,0,0.0,0.0
189,CZ,SK,Y,PCCZ05SK02A,,,Hradec Kralove - Brezhrad,Strečno,1900-01-03 18:45:00,0.0,1900-01-03 22:00:00,X,X,X,X,X,,,2 swap bodies,14.9,446,,03:15:00,3.25,310,PPL,0,PPL,,,,,0,0.0,0.0
190,CZ,SK,Y,PCCZ06SK02A,,,Olomouc,Strečno,1900-01-03 21:30:00,1.0,1900-01-03 00:01:00,X,X,X,X,X,,,2 swap bodies,14.9,446,,1900-01-03 02:31:00,2.51666666666667,190,PPL,0,PPL,,,,,0,0.0,0.0
