,Origin Country,Destination Country,From,To,Distance,Duration,est_tt
1335,DE,DK,Neuwied-DE,Kolding-DK,692.819,7.666666666666668,12.133333333333335
1336,DE,ES,Neuwied-DE,Barcelona-ES,1611.509,13.966666666666669,31.953333333333333
1337,DE,ES,Neuwied-DE,Madrid-ES,2163.573,19.283333333333335,39.39666666666667
1338,DE,ES,Neuwied-DE,Vitoria-ES,1802.884,16.0,34.8
1339,DE,FI,Neuwied-DE,Turku (Lieto)-FI,1645.38,22.25,54.55
1340,DE,FI,Neuwied-DE,Vantaa-FI,1760.396,22.966666666666665,55.55333333333333
1341,DE,FR,Neuwied-DE,Combs-la-Ville-FR,940.265,8.066666666666666,12.693333333333333
1342,DE,GB,Neuwied-DE,Slough-GB,1112.287,10.666666666666666,27.33333333333333
1343,DE,GB,Neuwied-DE,Ryton Gateway-GB,1512.697,14.283333333333333,32.39666666666667
1344,DE,GR,Neuwied-DE,Spata-GR,2213.291,20.733333333333334,52.42666666666667
1345,DE,HR,Neuwied-DE,Zagreb-HR,803.711,7.2333333333333325,11.526666666666666
1346,DE,HU,Neuwied-DE,OLK-HU,728.78,7.166666666666666,11.433333333333332
1347,DE,HU,Neuwied-DE,Budapest-HU,772.673,7.533333333333333,11.946666666666665
1348,DE,IE,Neuwied-DE,Portlaoise-IE,1694.576,19.416666666666668,39.583333333333336
1349,DE,LT,Neuwied-DE,Kaunas-LT,1177.912,11.416666666666666,28.38333333333333
1350,DE,LU,Neuwied-DE,Bettembourg-LU,596.759,5.283333333333333,8.796666666666665
1351,DE,NL,Neuwied-DE,EINDHOVEN-NL,589.995,5.433333333333334,9.006666666666666
1352,DE,NL,Neuwied-DE,Utrecht-NL,630.17,5.616666666666667,9.263333333333334
1353,DE,NL,Neuwied-DE,Zaltbommel-NL,634.504,5.7,9.379999999999999
1354,DE,NO,Neuwied-DE,Oslo-NO,1297.444,13.316666666666666,31.04333333333333
1355,DE,PL,Neuwied-DE,Ełk-PL,971.087,9.366666666666667,14.513333333333334
1356,DE,PL,Neuwied-DE,Poznań-PL,514.962,4.333333333333333,7.466666666666665
1357,DE,PL,Neuwied-DE,Zabrze-PL,541.315,4.733333333333333,8.026666666666666
1358,DE,PL,Neuwied-DE,Koninko-PL,529.198,4.433333333333334,7.606666666666667
1359,DE,PL,Neuwied-DE,Wroclaw-PL,408.669,3.7,6.58
1360,DE,PL,Neuwied-DE,Bydgoszcz-PL,668.768,6.449999999999999,10.429999999999998
1361,DE,PT,Neuwied-DE,Lisbon-PT,2628.881,23.266666666666666,55.97333333333333
1362,DE,RO,Neuwied-DE,Oradea-RO,999.253,10.6,27.239999999999995
1363,DE,SE,Neuwied-DE,Stockholm-SE,1330.97,13.383333333333333,31.136666666666663
1364,DE,SE,Neuwied-DE,Helsingborg-SE,786.679,8.55,13.370000000000001
1365,DE,SE,Neuwied-DE,ARLÖV-SE,736.085,8.083333333333334,12.716666666666667
1366,DE,SE,Neuwied-DE,Malmö-SE,734.698,8.033333333333333,12.646666666666667
1367,DE,SI,Neuwied-DE,Ljubljana-SI,754.879,6.616666666666667,10.663333333333334
1368,DE,SK,Neuwied-DE,Bratislava Rača-SK,564.628,5.783333333333333,9.496666666666666
1369,DE,SK,Neuwied-DE,Bratislava Petržalka-SK,548.527,5.55,9.17
1370,DE,SK,Neuwied-DE,Strečno-SK,637.789,7.0,11.2
1371,DE,AT,Neuwied-DE,Allhaming-AT,444.202,3.8166666666666664,6.743333333333332
1372,DE,AT,Neuwied-DE,Hagenbrunn-AT,529.381,5.6,9.239999999999998
1373,DE,SK,Neuwied-DE,Ivanka pri Dunaji-SK,563.741,5.7,9.379999999999999
1374,DE,AT,Neuwied-DE,Enns-AT,468.272,4.033333333333333,7.046666666666667
1375,DE,SE,Neuwied-DE,Göteborg-SE,1002.475,10.45,27.029999999999994
1376,DE,CZ,Neuwied-DE,Ricany-CZ,238.272,2.8166666666666664,5.343333333333333
1377,DE,CZ,Neuwied-DE,Olomouc-CZ,498.946,5.1,8.54
1378,DE,IE,Neuwied-DE,Dublin-IE,1621.18,18.6,38.44
1379,DE,AT,Neuwied-DE,Hall in Tirol-AT,503.15,4.3,7.42
1380,DE,AT,Neuwied-DE,Hub Wien II-AT,631.082,5.433333333333334,9.006666666666666
1381,DE,AT,Neuwied-DE,Liesing-AT,630.938,5.433333333333334,9.006666666666666
1382,DE,AT,Neuwied-DE,Wals-AT,489.007,4.1,7.139999999999999
1383,DE,AT,Neuwied-DE,Wundschuh-AT,640.615,5.583333333333333,9.216666666666665
1384,DE,AT,Neuwied-DE,Wernberg-AT,666.264,5.8,9.52
1385,DE,DE,Neuwied-DE,PZ 44 (Bochum) [im Bau]-DE,446.139,4.083333333333333,7.116666666666665
1386,DE,CZ,Neuwied-DE,Zlin-CZ,510.07,5.183333333333334,8.656666666666666
1387,DE,AT,Krefeld-DE,Wien 1-AT,978.647,8.183333333333334,12.856666666666667
1388,DE,AT,Krefeld-DE,Wien-AT,967.461,7.9833333333333325,12.576666666666664
1389,DE,BE,Krefeld-DE,Brüssel-BE,190.787,1.7666666666666666,3.873333333333333
1390,DE,BG,Krefeld-DE,Sofia-BG,1924.995,17.35,36.69
1391,DE,CZ,Krefeld-DE,Brno-CZ,968.592,8.1,12.739999999999998
1392,DE,CZ,Krefeld-DE,Ostrava-CZ,1077.56,9.0,14.0
1393,DE,CZ,Krefeld-DE,Krupka-CZ,652.248,5.616666666666667,9.263333333333334
1394,DE,CZ,Krefeld-DE,Plzen-CZ,665.074,5.5,9.1
1395,DE,CZ,Krefeld-DE,Hradec Kralove-CZ,829.011,7.133333333333333,11.386666666666665
1396,DE,DE,Krefeld-DE,Speyer-DE,320.171,2.8666666666666667,5.413333333333332
1397,DE,DE,Krefeld-DE,Köln-DE,69.703,0.6833333333333333,2.3566666666666665
1398,DE,DE,Krefeld-DE,Radefeld-DE,491.988,4.233333333333333,7.326666666666666
1399,DE,DE,Krefeld-DE,Feucht-DE,489.038,3.966666666666667,6.953333333333333
1400,DE,DE,Krefeld-DE,Lahr-DE,455.374,3.783333333333333,6.696666666666665
1401,DE,DE,Krefeld-DE,Regensburg-DE,575.485,4.666666666666667,7.933333333333334
1402,DE,DE,Krefeld-DE,Hamburg-DE,411.591,3.4333333333333336,6.206666666666667
1403,DE,DE,Krefeld-DE,Dorsten-DE,79.326,0.8666666666666667,2.6133333333333333
1404,DE,DE,Krefeld-DE,Hagen-DE,98.784,0.9833333333333334,2.7766666666666664
1405,DE,DE,Krefeld-DE,Neuwied-DE,505.383,4.733333333333333,8.026666666666666
1406,DE,DE,Krefeld-DE,Krefeld-DE,0.0,0.0,1.4
1407,DE,DE,Krefeld-DE,Rüdersdorf-DE,610.128,5.066666666666666,8.493333333333332
1408,DE,DK,Krefeld-DE,Kolding-DK,736.145,7.0166666666666675,11.223333333333334
1409,DE,ES,Krefeld-DE,Barcelona-ES,1391.453,12.65,30.11
1410,DE,ES,Krefeld-DE,Madrid-ES,1747.642,15.916666666666666,34.68333333333333
1411,DE,ES,Krefeld-DE,Vitoria-ES,1386.953,12.65,30.11
1412,DE,FI,Krefeld-DE,Turku (Lieto)-FI,1688.706,21.6,53.63999999999999
1413,DE,FI,Krefeld-DE,Vantaa-FI,1860.972,23.3,56.019999999999996
1414,DE,FR,Krefeld-DE,Combs-la-Ville-FR,518.836,4.716666666666667,8.003333333333334
1415,DE,GB,Krefeld-DE,Slough-GB,592.771,6.4,10.36
1416,DE,GB,Krefeld-DE,Ryton Gateway-GB,993.181,10.016666666666667,26.423333333333332
1417,DE,GR,Krefeld-DE,Spata-GR,2635.938,23.433333333333334,56.20666666666666
1418,DE,HR,Krefeld-DE,Zagreb-HR,1140.09,9.783333333333333,15.096666666666666
1419,DE,HU,Krefeld-DE,OLK-HU,1199.567,10.05,26.47
1420,DE,HU,Krefeld-DE,Budapest-HU,1243.46,10.416666666666666,26.98333333333333
1421,DE,IE,Krefeld-DE,Portlaoise-IE,1175.06,15.133333333333333,33.586666666666666
1422,DE,LT,Krefeld-DE,Kaunas-LT,1551.532,14.083333333333334,32.11666666666667
1423,DE,LU,Krefeld-DE,Bettembourg-LU,268.451,2.6166666666666667,5.063333333333333
1424,DE,NL,Krefeld-DE,EINDHOVEN-NL,111.758,1.05,2.87
1425,DE,NL,Krefeld-DE,Utrecht-NL,184.921,1.7166666666666668,3.8033333333333332
1426,DE,NL,Krefeld-DE,Zaltbommel-NL,150.895,1.4333333333333333,3.4066666666666663
1427,DE,NO,Krefeld-DE,Oslo-NO,1340.77,12.666666666666668,30.133333333333333
1428,DE,PL,Krefeld-DE,Ełk-PL,1344.707,12.033333333333333,29.246666666666663
1429,DE,PL,Krefeld-DE,Poznań-PL,804.17,6.6,10.639999999999999
1430,DE,PL,Krefeld-DE,Zabrze-PL,1007.073,8.533333333333333,13.346666666666666
1431,DE,PL,Krefeld-DE,Koninko-PL,818.406,6.7,10.78
1432,DE,PL,Krefeld-DE,Wroclaw-PL,874.427,7.5,11.9
1433,DE,PL,Krefeld-DE,Bydgoszcz-PL,957.976,8.716666666666667,13.603333333333333
1434,DE,PT,Krefeld-DE,Lisbon-PT,2212.95,19.9,40.26
1435,DE,RO,Krefeld-DE,Oradea-RO,1470.04,13.5,31.299999999999997
1436,DE,SE,Krefeld-DE,Stockholm-SE,1374.296,12.733333333333334,30.226666666666667
1437,DE,SE,Krefeld-DE,Helsingborg-SE,830.005,7.883333333333333,12.436666666666666
1438,DE,SE,Krefeld-DE,ARLÖV-SE,779.411,7.433333333333334,11.806666666666667
1439,DE,SE,Krefeld-DE,Malmö-SE,778.024,7.383333333333334,11.736666666666666
1440,DE,SI,Krefeld-DE,Ljubljana-SI,1049.722,8.833333333333334,13.766666666666667
1441,DE,SK,Krefeld-DE,Bratislava Rača-SK,1062.826,8.95,13.929999999999998
1442,DE,SK,Krefeld-DE,Bratislava Petržalka-SK,1046.725,8.716666666666667,13.603333333333333
1443,DE,SK,Krefeld-DE,Strečno-SK,1176.214,10.6,27.239999999999995
1444,DE,AT,Krefeld-DE,Allhaming-AT,780.581,6.366666666666667,10.313333333333334
1445,DE,AT,Krefeld-DE,Hagenbrunn-AT,990.772,8.166666666666666,12.833333333333332
1446,DE,SK,Krefeld-DE,Ivanka pri Dunaji-SK,1061.939,8.866666666666667,13.813333333333334
1447,DE,AT,Krefeld-DE,Enns-AT,804.651,6.6,10.639999999999999
1448,DE,SE,Krefeld-DE,Göteborg-SE,1045.801,9.8,15.120000000000001
1449,DE,CZ,Krefeld-DE,Ricany-CZ,776.697,6.416666666666666,10.383333333333333
1450,DE,CZ,Krefeld-DE,Olomouc-CZ,1037.371,8.7,13.579999999999998
1451,DE,IE,Krefeld-DE,Dublin-IE,1101.664,14.316666666666666,32.443333333333335
1452,DE,AT,Krefeld-DE,Hall in Tirol-AT,761.443,6.583333333333332,10.616666666666665
1453,DE,AT,Krefeld-DE,Hub Wien II-AT,967.461,7.9833333333333325,12.576666666666664
1454,DE,AT,Krefeld-DE,Liesing-AT,967.317,7.9833333333333325,12.576666666666664
1455,DE,AT,Krefeld-DE,Wals-AT,783.85,6.300000000000001,10.22
1456,DE,AT,Krefeld-DE,Wundschuh-AT,976.994,8.133333333333333,12.786666666666665
1457,DE,AT,Krefeld-DE,Wernberg-AT,961.107,8.016666666666667,12.623333333333335
1458,DE,DE,Krefeld-DE,PZ 44 (Bochum) [im Bau]-DE,67.678,0.7333333333333333,2.4266666666666667
1459,DE,CZ,Krefeld-DE,Zlin-CZ,1048.495,8.783333333333333,13.696666666666665
1460,DE,AT,Rüdersdorf-DE,Wien 1-AT,939.573,7.883333333333333,12.436666666666666
1461,DE,AT,Rüdersdorf-DE,Wien-AT,693.491,6.533333333333333,10.546666666666667
1462,DE,BE,Rüdersdorf-DE,Brüssel-BE,787.114,6.533333333333333,10.546666666666667
1463,DE,BG,Rüdersdorf-DE,Sofia-BG,1637.611,15.25,33.74999999999999
1464,DE,CZ,Rüdersdorf-DE,Brno-CZ,565.43,5.1,8.54
1465,DE,CZ,Rüdersdorf-DE,Ostrava-CZ,573.479,5.25,8.75
1466,DE,CZ,Rüdersdorf-DE,Krupka-CZ,270.868,2.4,4.76
1467,DE,CZ,Rüdersdorf-DE,Plzen-CZ,441.836,4.066666666666666,7.093333333333332
1468,DE,CZ,Rüdersdorf-DE,Hradec Kralove-CZ,447.631,3.9333333333333336,6.906666666666666
1469,DE,DE,Rüdersdorf-DE,Speyer-DE,683.66,5.666666666666667,9.333333333333334
1470,DE,DE,Rüdersdorf-DE,Köln-DE,613.657,4.966666666666667,8.353333333333333
1471,DE,DE,Rüdersdorf-DE,Radefeld-DE,205.127,1.7333333333333334,3.8266666666666667
1472,DE,DE,Rüdersdorf-DE,Feucht-DE,462.994,3.7666666666666666,6.673333333333332
1473,DE,DE,Rüdersdorf-DE,Lahr-DE,795.328,6.433333333333334,10.406666666666666
1474,DE,DE,Rüdersdorf-DE,Regensburg-DE,529.937,4.35,7.489999999999998
1475,DE,DE,Rüdersdorf-DE,Hamburg-DE,304.521,2.6333333333333333,5.086666666666666
1476,DE,DE,Rüdersdorf-DE,Dorsten-DE,562.287,4.483333333333333,7.676666666666666
1477,DE,DE,Rüdersdorf-DE,Hagen-DE,530.641,4.3,7.42
1478,DE,DE,Rüdersdorf-DE,Neuwied-DE,317.591,2.716666666666667,5.203333333333333
1479,DE,DE,Rüdersdorf-DE,Krefeld-DE,611.354,4.9,8.26
1480,DE,DE,Rüdersdorf-DE,Rüdersdorf-DE,0.0,0.0,1.4
1481,DE,DK,Rüdersdorf-DE,Kolding-DK,452.88,5.65,9.31
1482,DE,ES,Rüdersdorf-DE,Barcelona-ES,1884.175,15.983333333333333,34.776666666666664
1483,DE,ES,Rüdersdorf-DE,Madrid-ES,2342.521,20.55,52.169999999999995
1484,DE,ES,Rüdersdorf-DE,Vitoria-ES,1981.832,17.266666666666666,36.57333333333333
1485,DE,FI,Rüdersdorf-DE,Turku (Lieto)-FI,1405.441,20.233333333333334,51.72666666666667
1486,DE,FI,Rüdersdorf-DE,Vantaa-FI,1486.683,20.666666666666668,52.333333333333336
1487,DE,FR,Rüdersdorf-DE,Combs-la-Ville-FR,1113.715,9.35,14.489999999999998
1488,DE,GB,Rüdersdorf-DE,Slough-GB,1168.063,10.9,27.659999999999997
1489,DE,GB,Rüdersdorf-DE,Ryton Gateway-GB,1568.473,14.51666666666667,32.723333333333336
1490,DE,GR,Rüdersdorf-DE,Spata-GR,2348.554,21.333333333333332,53.26666666666666
1491,DE,HR,Rüdersdorf-DE,Zagreb-HR,1101.016,9.483333333333333,14.676666666666666
1492,DE,HU,Rüdersdorf-DE,OLK-HU,864.043,7.7666666666666675,12.273333333333333
1493,DE,HU,Rüdersdorf-DE,Budapest-HU,907.936,8.133333333333333,12.786666666666665
1494,DE,IE,Rüdersdorf-DE,Portlaoise-IE,1750.352,19.633333333333333,39.88666666666666
1495,DE,LT,Rüdersdorf-DE,Kaunas-LT,988.611,9.516666666666667,14.723333333333334
1496,DE,LU,Rüdersdorf-DE,Bettembourg-LU,802.47,6.766666666666667,10.873333333333333
1497,DE,NL,Rüdersdorf-DE,EINDHOVEN-NL,687.05,5.55,9.17
1498,DE,NL,Rüdersdorf-DE,Utrecht-NL,671.554,5.55,9.17
1499,DE,NL,Rüdersdorf-DE,Zaltbommel-NL,689.371,5.733333333333333,9.426666666666666
1500,DE,NO,Rüdersdorf-DE,Oslo-NO,1057.505,11.3,28.22
1501,DE,PL,Rüdersdorf-DE,Ełk-PL,781.786,7.466666666666667,11.853333333333333
1502,DE,PL,Rüdersdorf-DE,Poznań-PL,241.249,2.033333333333333,4.246666666666666
1503,DE,PL,Rüdersdorf-DE,Zabrze-PL,502.992,4.783333333333333,8.096666666666666
1504,DE,PL,Rüdersdorf-DE,Koninko-PL,255.485,2.1333333333333333,4.386666666666667
1505,DE,PL,Rüdersdorf-DE,Wroclaw-PL,370.346,3.75,6.65
1506,DE,PL,Rüdersdorf-DE,Bydgoszcz-PL,395.055,4.15,7.210000000000001
1507,DE,PT,Rüdersdorf-DE,Lisbon-PT,2807.829,24.53333333333334,57.74666666666667
1508,DE,RO,Rüdersdorf-DE,Oradea-RO,1134.516,11.216666666666667,28.10333333333333
1509,DE,SE,Rüdersdorf-DE,Stockholm-SE,1091.031,11.366666666666667,28.313333333333333
1510,DE,SE,Rüdersdorf-DE,Helsingborg-SE,546.74,6.516666666666666,10.523333333333332
1511,DE,SE,Rüdersdorf-DE,ARLÖV-SE,496.146,6.066666666666666,9.893333333333333
1512,DE,SE,Rüdersdorf-DE,Malmö-SE,494.759,6.016666666666667,9.823333333333332
1513,DE,SI,Rüdersdorf-DE,Ljubljana-SI,1023.678,8.633333333333333,13.486666666666666
1514,DE,SK,Rüdersdorf-DE,Bratislava Rača-SK,699.891,6.383333333333333,10.336666666666666
1515,DE,SK,Rüdersdorf-DE,Bratislava Petržalka-SK,683.79,6.15,10.01
1516,DE,SK,Rüdersdorf-DE,Strečno-SK,685.362,6.816666666666666,10.943333333333333
1517,DE,AT,Rüdersdorf-DE,Allhaming-AT,620.245,6.283333333333333,10.196666666666665
1518,DE,AT,Rüdersdorf-DE,Hagenbrunn-AT,664.644,6.200000000000001,10.080000000000002
1519,DE,SK,Rüdersdorf-DE,Ivanka pri Dunaji-SK,699.004,6.300000000000001,10.22
1520,DE,AT,Rüdersdorf-DE,Enns-AT,620.746,6.333333333333334,10.266666666666667
1521,DE,SE,Rüdersdorf-DE,Göteborg-SE,762.536,8.433333333333334,13.206666666666667
1522,DE,CZ,Rüdersdorf-DE,Ricany-CZ,373.763,3.4333333333333336,6.206666666666667
1523,DE,CZ,Rüdersdorf-DE,Olomouc-CZ,634.209,5.7,9.379999999999999
1524,DE,IE,Rüdersdorf-DE,Dublin-IE,1676.956,18.816666666666666,38.74333333333333
1525,DE,AT,Rüdersdorf-DE,Hall in Tirol-AT,771.949,6.333333333333334,10.266666666666667
1526,DE,AT,Rüdersdorf-DE,Hub Wien II-AT,693.491,6.533333333333333,10.546666666666667
1527,DE,AT,Rüdersdorf-DE,Liesing-AT,696.704,6.516666666666666,10.523333333333332
1528,DE,AT,Rüdersdorf-DE,Wals-AT,757.806,6.116666666666666,9.963333333333333
1529,DE,AT,Rüdersdorf-DE,Wundschuh-AT,937.92,7.833333333333334,12.366666666666667
1530,DE,AT,Rüdersdorf-DE,Wernberg-AT,935.063,7.816666666666666,12.343333333333332
1531,DE,DE,Rüdersdorf-DE,PZ 44 (Bochum) [im Bau]-DE,542.438,4.333333333333333,7.466666666666665
1532,DE,CZ,Rüdersdorf-DE,Zlin-CZ,645.333,5.8,9.52
1533,DK,AT,Kolding-DK,Wien 1-AT,1306.417,12.75,30.249999999999996
1534,DK,AT,Kolding-DK,Wien-AT,1120.507,12.0,29.199999999999996
1535,DK,BE,Kolding-DK,Brüssel-BE,910.135,8.633333333333333,13.486666666666666
1536,DK,BG,Kolding-DK,Sofia-BG,2064.627,20.733333333333334,52.42666666666667
1537,DK,CZ,Kolding-DK,Brno-CZ,992.446,10.583333333333334,27.216666666666665
1538,DK,CZ,Kolding-DK,Ostrava-CZ,1000.495,10.733333333333333,27.426666666666662
1539,DK,CZ,Kolding-DK,Krupka-CZ,697.884,7.883333333333333,12.436666666666666
1540,DK,CZ,Kolding-DK,Plzen-CZ,868.852,9.55,14.770000000000001
1541,DK,CZ,Kolding-DK,Hradec Kralove-CZ,874.647,9.4,14.56
1542,DK,DE,Kolding-DK,Speyer-DE,924.762,8.633333333333333,13.486666666666666
1543,DK,DE,Kolding-DK,Köln-DE,759.374,7.199999999999999,11.479999999999999
1544,DK,DE,Kolding-DK,Radefeld-DE,571.971,6.6,10.639999999999999
1545,DK,DE,Kolding-DK,Feucht-DE,829.838,8.633333333333333,13.486666666666666
1546,DK,DE,Kolding-DK,Lahr-DE,1036.43,9.4,14.56
1547,DK,DE,Kolding-DK,Regensburg-DE,896.781,9.2,14.28
1548,DK,DE,Kolding-DK,Hamburg-DE,330.981,3.783333333333333,6.696666666666665
1549,DK,DE,Kolding-DK,Dorsten-DE,662.149,6.35,10.29
1550,DK,DE,Kolding-DK,Hagen-DE,676.358,6.516666666666666,10.523333333333332
1551,DK,DE,Kolding-DK,Neuwied-DE,694.276,7.700000000000001,12.180000000000001
1552,DK,DE,Kolding-DK,Krefeld-DE,744.156,7.0166666666666675,11.223333333333334
1553,DK,DE,Kolding-DK,Rüdersdorf-DE,454.564,5.65,9.31
1554,DK,DK,Kolding-DK,Kolding-DK,0.0,0.0,1.4
1555,DK,ES,Kolding-DK,Barcelona-ES,2125.277,18.95,38.93
1556,DK,ES,Kolding-DK,Madrid-ES,2488.107,22.733333333333334,55.22666666666667
1557,DK,ES,Kolding-DK,Vitoria-ES,2127.418,19.466666666666665,39.65333333333333
1558,DK,FI,Kolding-DK,Turku (Lieto)-FI,955.263,14.683333333333334,32.95666666666666
1559,DK,FI,Kolding-DK,Vantaa-FI,1127.529,16.383333333333333,35.336666666666666
1560,DK,FR,Kolding-DK,Combs-la-Ville-FR,1259.301,11.55,28.57
1561,DK,GB,Kolding-DK,Slough-GB,1291.084,12.983333333333333,30.576666666666664
1562,DK,GB,Kolding-DK,Ryton Gateway-GB,1691.494,16.6,35.64
1563,DK,GR,Kolding-DK,Spata-GR,2775.57,26.816666666666663,60.94333333333332
1564,DK,HR,Kolding-DK,Zagreb-HR,1467.86,14.333333333333332,32.46666666666666
1565,DK,HU,Kolding-DK,OLK-HU,1291.059,13.23333333333333,30.92666666666666
1566,DK,HU,Kolding-DK,Budapest-HU,1334.952,13.616666666666667,31.46333333333333
1567,DK,IE,Kolding-DK,Portlaoise-IE,1873.373,21.716666666666665,53.80333333333333
1568,DK,LT,Kolding-DK,Kaunas-LT,1438.171,15.0,33.4
1569,DK,LU,Kolding-DK,Bettembourg-LU,958.69,9.133333333333333,14.186666666666666
1570,DK,NL,Kolding-DK,EINDHOVEN-NL,801.832,7.616666666666667,12.063333333333334
1571,DK,NL,Kolding-DK,Utrecht-NL,773.964,7.416666666666667,11.783333333333333
1572,DK,NL,Kolding-DK,Zaltbommel-NL,791.781,7.6,12.04
1573,DK,NO,Kolding-DK,Oslo-NO,607.327,5.75,9.45
1574,DK,PL,Kolding-DK,Ełk-PL,1231.346,12.966666666666665,30.553333333333327
1575,DK,PL,Kolding-DK,Poznań-PL,690.809,7.533333333333333,11.946666666666665
1576,DK,PL,Kolding-DK,Zabrze-PL,930.008,10.266666666666667,26.773333333333333
1577,DK,PL,Kolding-DK,Koninko-PL,705.045,7.616666666666667,12.063333333333334
1578,DK,PL,Kolding-DK,Wroclaw-PL,797.362,9.233333333333333,14.326666666666664
1579,DK,PL,Kolding-DK,Bydgoszcz-PL,844.615,9.65,14.91
1580,DK,PT,Kolding-DK,Lisbon-PT,2953.415,26.733333333333334,60.82666666666666
1581,DK,RO,Kolding-DK,Oradea-RO,1561.532,16.683333333333334,35.75666666666667
1582,DK,SE,Kolding-DK,Stockholm-SE,640.853,5.833333333333333,9.566666666666666
1583,DK,SE,Kolding-DK,Helsingborg-SE,96.562,0.9833333333333334,2.7766666666666664
1584,DK,SE,Kolding-DK,ARLÖV-SE,45.968,0.5166666666666667,2.123333333333333
1585,DK,SE,Kolding-DK,Malmö-SE,44.581,0.4666666666666667,2.0533333333333332
1586,DK,SI,Kolding-DK,Ljubljana-SI,1390.522,13.5,31.299999999999997
1587,DK,SK,Kolding-DK,Bratislava Rača-SK,1126.907,11.866666666666667,29.013333333333332
1588,DK,SK,Kolding-DK,Bratislava Petržalka-SK,1110.806,11.633333333333333,28.686666666666664
1589,DK,SK,Kolding-DK,Strečno-SK,1112.378,12.3,29.619999999999997
1590,DK,AT,Kolding-DK,Allhaming-AT,1108.351,10.933333333333334,27.706666666666663
1591,DK,AT,Kolding-DK,Hagenbrunn-AT,1091.66,11.666666666666666,28.73333333333333
1592,DK,SK,Kolding-DK,Ivanka pri Dunaji-SK,1126.02,11.783333333333333,28.896666666666665
1593,DK,AT,Kolding-DK,Enns-AT,1132.421,11.15,28.009999999999998
1594,DK,SE,Kolding-DK,Göteborg-SE,312.358,2.9,5.459999999999999
1595,DK,CZ,Kolding-DK,Ricany-CZ,800.779,8.9,13.86
1596,DK,CZ,Kolding-DK,Olomouc-CZ,1061.225,11.183333333333334,28.056666666666665
1597,DK,IE,Kolding-DK,Dublin-IE,1799.977,20.9,52.65999999999999
1598,DK,AT,Kolding-DK,Hall in Tirol-AT,1138.793,11.183333333333334,28.056666666666665
1599,DK,AT,Kolding-DK,Hub Wien II-AT,1120.507,12.0,29.199999999999996
1600,DK,AT,Kolding-DK,Liesing-AT,1123.72,11.983333333333333,29.176666666666662
1601,DK,AT,Kolding-DK,Wals-AT,1124.65,10.983333333333333,27.776666666666664
1602,DK,AT,Kolding-DK,Wundschuh-AT,1304.764,12.7,30.179999999999996
1603,DK,AT,Kolding-DK,Wernberg-AT,1301.907,12.683333333333334,30.156666666666663
1604,DK,DE,Kolding-DK,PZ 44 (Bochum) [im Bau]-DE,681.517,6.466666666666667,10.453333333333333
1605,DK,CZ,Kolding-DK,Zlin-CZ,1072.349,11.266666666666667,28.173333333333332
1606,ES,AT,Barcelona-ES,Wien 1-AT,1621.742,14.55,32.77
1607,ES,AT,Barcelona-ES,Wien-AT,1789.909,15.899999999999999,34.66
1608,ES,BE,Barcelona-ES,Brüssel-BE,1332.719,12.066666666666666,29.29333333333333
1609,ES,BG,Barcelona-ES,Sofia-BG,2356.612,21.8,53.919999999999995
1610,ES,CZ,Barcelona-ES,Brno-CZ,1908.274,16.5,35.49999999999999
1611,ES,CZ,Barcelona-ES,Ostrava-CZ,2063.279,17.9,37.459999999999994
1612,ES,CZ,Barcelona-ES,Krupka-CZ,1782.537,15.383333333333333,33.93666666666666
1613,ES,CZ,Barcelona-ES,Plzen-CZ,1604.756,13.916666666666664,31.883333333333326
1614,ES,CZ,Barcelona-ES,Hradec Kralove-CZ,1809.237,15.733333333333334,34.42666666666667
1615,ES,DE,Barcelona-ES,Speyer-DE,1228.982,11.0,27.799999999999997
1616,ES,DE,Barcelona-ES,Köln-DE,1338.833,12.25,29.549999999999997
1617,ES,DE,Barcelona-ES,Radefeld-DE,1688.904,14.483333333333333,32.67666666666666
1618,ES,DE,Barcelona-ES,Feucht-DE,1417.601,12.283333333333331,29.59666666666666
1619,ES,DE,Barcelona-ES,Lahr-DE,1092.333,9.75,15.049999999999999
1620,ES,DE,Barcelona-ES,Regensburg-DE,1473.99,13.2,30.879999999999995
1621,ES,DE,Barcelona-ES,Hamburg-DE,1797.956,15.349999999999998,33.88999999999999
1622,ES,DE,Barcelona-ES,Dorsten-DE,1438.583,13.116666666666667,30.763333333333332
1623,ES,DE,Barcelona-ES,Hagen-DE,1413.458,12.916666666666666,30.48333333333333
1624,ES,DE,Barcelona-ES,Neuwied-DE,1609.621,13.95,31.929999999999996
1625,ES,DE,Barcelona-ES,Krefeld-DE,1391.355,12.633333333333333,30.086666666666662
1626,ES,DE,Barcelona-ES,Rüdersdorf-DE,1881.994,16.033333333333335,34.84666666666667
1627,ES,DK,Barcelona-ES,Kolding-DK,2122.51,18.933333333333334,38.90666666666666
1628,ES,ES,Barcelona-ES,Barcelona-ES,0.0,0.0,1.4
1629,ES,ES,Barcelona-ES,Madrid-ES,632.399,5.683333333333334,9.356666666666666
1630,ES,ES,Barcelona-ES,Vitoria-ES,561.693,5.016666666666667,8.423333333333332
1631,ES,FI,Barcelona-ES,Turku (Lieto)-FI,3075.071,33.5,81.30000000000001
1632,ES,FI,Barcelona-ES,Vantaa-FI,3247.337,35.2,83.68
1633,ES,FR,Barcelona-ES,Combs-la-Ville-FR,997.158,9.216666666666667,14.303333333333333
