,Origin Country,Destination Country,From,To,Distance,Duration,est_tt
169,BE,DK,Brüssel-BE,Kolding-DK,909.823,8.566666666666666,13.393333333333333
170,BE,ES,Brüssel-BE,Barcelona-ES,1332.469,12.016666666666666,26.22333333333333
171,BE,ES,Brüssel-BE,Madrid-ES,1581.276,14.483333333333333,29.676666666666662
172,BE,ES,Brüssel-BE,Araba (Vitoria)-ES,1220.587,11.2,25.08
173,BE,FL,Brüssel-BE,Lieto (Turku)-FL,1862.384,23.133333333333333,49.78666666666666
174,BE,FL,Brüssel-BE,Vantaa (Helsinki)-FL,2034.65,24.83333333333333,52.16666666666666
175,BE,FR,Brüssel-BE,Combs la ville-FR,352.47,3.283333333333333,5.996666666666666
176,BE,GB,Brüssel-BE,Slough-GB,412.701,4.866666666666667,8.213333333333333
177,BE,GB,Brüssel-BE,Ryton Gateway-GB,813.111,8.466666666666667,13.253333333333334
178,BE,GR,Brüssel-BE,Spata-GR,2780.049,24.71666666666667,52.00333333333333
179,BE,HR,Brüssel-BE,Zagreb-HR,1284.201,11.066666666666666,24.89333333333333
180,BE,HU,Brüssel-BE,Budapest OLK-HU,1343.678,11.333333333333334,25.266666666666666
181,BE,HU,Brüssel-BE,Budapest NPKK (OE)-HU,1387.571,11.7,25.779999999999998
182,BE,IE,Brüssel-BE,Portlaoise-IE,994.99,13.6,28.439999999999998
183,BE,LT,Brüssel-BE,Kaunas-LT,1731.564,15.633333333333333,31.28666666666666
184,BE,LU,Brüssel-BE,Bettembourg-LU,231.237,2.183333333333333,4.456666666666666
185,BE,NL,Brüssel-BE,Eindhoven-Noord-NL,129.755,1.3166666666666667,3.243333333333333
186,BE,NL,Brüssel-BE,Utrecht-West + Centrum-NL,155.441,1.6666666666666665,3.733333333333333
187,BE,NL,Brüssel-BE,Zaltbommel-NL,152.443,1.5833333333333335,3.6166666666666667
188,BE,NO,Brüssel-BE,Oslo-NO,1514.448,14.2,29.279999999999998
189,BE,PL,Brüssel-BE,Suwałki (Ełk)-PL,1524.739,13.583333333333332,28.41666666666666
190,BE,PL,Brüssel-BE,Poznań-PL,984.202,8.15,12.81
191,BE,PL,Brüssel-BE,Zabrze-PL,1200.416,10.1,23.54
192,BE,PL,Brüssel-BE,Koninko-PL,998.438,8.233333333333333,12.926666666666666
193,BE,PL,Brüssel-BE,Wrocław-PL,1067.77,9.066666666666666,22.09333333333333
194,BE,PL,Brüssel-BE,Bydgoszcz (Solec Kujawski)-PL,1138.008,10.266666666666667,23.773333333333333
195,BE,PT,Brüssel-BE,Lisboa-PT,2046.584,18.466666666666665,43.25333333333332
196,BE,RO,Brüssel-BE,Oradea-RO,1614.151,14.766666666666667,30.07333333333333
197,BE,SE,Brüssel-BE,Stockholm - Västberga-SE,1547.974,14.283333333333333,29.396666666666665
198,BE,SE,Brüssel-BE,Helsingborg-SE,1003.683,9.433333333333334,22.606666666666666
199,BE,SE,Brüssel-BE,Arlöv-SE,953.089,8.966666666666667,21.953333333333333
200,BE,SE,Brüssel-BE,Malmö-SE,951.702,8.916666666666666,21.883333333333333
201,BE,SI,Brüssel-BE,Ljubljana-SI,1193.833,10.116666666666667,23.563333333333333
202,BE,SK,Brüssel-BE,Bratislava - Raca-SK,1206.937,10.233333333333333,23.726666666666663
203,BE,SK,Brüssel-BE,Bratislava - Petrzalka-SK,1190.836,10.0,23.4
204,BE,SK,Brüssel-BE,Zilina- Strecno-SK,1320.325,11.883333333333333,26.036666666666665
205,BE,AT,Brüssel-BE,Allhaming-AT,924.692,7.666666666666668,12.133333333333335
206,BE,AT,Brüssel-BE,Hagenbrunn-AT,1134.883,9.45,22.629999999999995
207,BE,SK,Brüssel-BE,Ivanka pri Dunaji-SK,1206.05,10.15,23.61
208,BE,AT,Brüssel-BE,Enns-AT,948.762,7.883333333333333,12.436666666666666
209,BE,SE,Brüssel-BE,Göteborg-SE,1219.479,11.35,25.29
210,BE,DE,Brüssel-BE,PZ 24 (Neumünster)-DE,639.062,5.45,9.03
211,BE,CZ,Brüssel-BE,Ricany -CZ,920.808,7.700000000000001,12.180000000000001
212,BE,CZ,Brüssel-BE,Olomouc-CZ,1181.482,9.983333333333333,23.376666666666665
213,BE,IE,Brüssel-BE,Dublin-IE,921.594,12.783333333333333,27.296666666666663
214,BE,AT,Brüssel-BE,Hall in Tirol-AT,885.683,7.800000000000001,12.32
215,BE,AT,Brüssel-BE,Hub Wien II-AT,1130.302,9.466666666666667,22.65333333333333
216,BE,AT,Brüssel-BE,Liesing-AT,1111.428,9.266666666666667,22.373333333333335
217,BE,AT,Brüssel-BE,Wals-AT,914.047,7.55,11.969999999999999
218,BE,AT,Brüssel-BE,Wundschuh-AT,1121.105,9.416666666666666,22.58333333333333
219,BE,AT,Brüssel-BE,Wernberg-AT,1105.218,9.3,22.419999999999998
220,BE,DE,Brüssel-BE,PZ 44 (Bochum) [im Bau]-DE,252.077,2.3833333333333333,4.736666666666666
221,BE,CZ,Brüssel-BE,Zlin-CZ,1192.606,10.066666666666666,23.493333333333332
222,BG,AT,Sofia-BG,Hub Graz-AT,951.453,9.3,22.419999999999998
223,BG,AT,Sofia-BG,Hub Wien I-AT,1012.885,9.766666666666667,23.07333333333333
224,BG,BE,Sofia-BG,Brüssel-BE,2068.651,18.583333333333332,43.416666666666664
225,BG,BG,Sofia-BG,Sofia-BG,0.0,0.0,1.4
